,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
82,236814,Verve Hotel,27 Shakespeare Rd,,Bedford,EOE,United Kingdom,MK40 2DX,23,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441234915915.0,52.141423,-0.480593,"(52.141423, -0.480593)","[54063, 26.26491948322921]",54063,26.26491948322921
83,176233,De Pary's Hotel,45 De Parys Ave,,Bedford,EOE,United Kingdom,MK40 2UA,14,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upper Midscale Class,Urban,Independent,,441234340248.0,52.142746,-0.466466,"(52.142746, -0.466466)","[54063, 26.109232778490252]",54063,26.109232778490252
84,237033,Mill Hotel,32 Mill St,,Bedford,EOE,United Kingdom,MK40 3HD,9,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441234359922.0,52.137116,-0.46422,"(52.137116, -0.46422)","[54063, 25.71390631873294]",54063,25.71390631873294
85,237135,The Castle,17 Newnham St,,Bedford,EOE,United Kingdom,MK40 3JR,5,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441234353295.0,52.137158,-0.461698,"(52.137158, -0.461698)","[54063, 25.674882868279028]",54063,25.674882868279028
86,154674,The Embankment Hotel,The Embankment,,Bedford,EOE,United Kingdom,MK40 3PD,20,Bedfordshire and Hertfordshire,Bedfordshire Regional,189101.0,Independent,Upscale Class,Small Metro/Town,Independent,189101.0,441234261332.0,52.135068,-0.460142,"(52.135068, -0.460142)","[54063, 25.516177883177622]",54063,25.516177883177622
87,125927,Travelodge Bedford Goldington Road,403 Goldington Rd,,Bedford,EOE,United Kingdom,MK41 0DS,47,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Economy Class,Suburban,"Travelodge, UK",202012.0,448715591804.0,52.142854,-0.42676,"(52.142854, -0.42676)","[54063, 25.508298417083434]",54063,25.508298417083434
88,129453,Woodland Manor Hotel,Green Ln,,Bedford,EOE,United Kingdom,MK41 6EP,34,Bedfordshire and Hertfordshire,Bedfordshire Regional,197306.0,Independent,Upscale Class,Suburban,Independent,197306.0,441234363281.0,52.160366,-0.487167,"(52.160366, -0.487167)","[54063, 27.574454799041007]",54063,27.574454799041007
89,138023,Travelodge Bedford Hotel,Bedford Hts,Bedford Heights,Bedford,EOE,United Kingdom,MK41 7PH,51,Bedfordshire and Hertfordshire,Bedfordshire Regional,200412.0,"Travelodge, UK",Economy Class,Urban,"Travelodge, UK",202008.0,448719846276.0,52.151169,-0.473078,"(52.151169, -0.473078)","[54063, 26.75449258469565]",54063,26.75449258469565
90,123659,Premier Inn Bedford Priory Marina,Barkers Ln,Barkers Lane,Bedford,EOE,United Kingdom,MK41 9DJ,57,Bedfordshire and Hertfordshire,Bedfordshire Regional,199801.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715278066.0,52.132395,-0.436691,"(52.132395, -0.436691)","[54063, 24.974622628161363]",54063,24.974622628161363
91,209578,Premier Inn Bedford South A421,Fletcher Rd,Marsh Leys,Bedford,EOE,United Kingdom,MK42 7FY,60,Bedfordshire and Hertfordshire,Bedfordshire Regional,201303.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715279410.0,52.107966,-0.511671,"(52.107966, -0.511671)","[54180, 24.49047237968738]",54180,24.49047237968738
92,137315,Holiday Inn Express Bedford,Wilstead Rd,Bedford Bypass Junction,Bedford,EOE,United Kingdom,MK42 9BF,80,Bedfordshire and Hertfordshire,Bedfordshire Regional,200404.0,Holiday Inn Express,Upper Midscale Class,Suburban,Holiday Inn Express,200404.0,448719021602.0,52.106323,-0.478818,"(52.106323, -0.478818)","[54063, 24.03982210642961]",54063,24.03982210642961
93,114607,Mercure Bedford Centre Hotel,2 St Marys St,,Bedford,EOE,United Kingdom,MK420AR,121,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Moat House,Upper Midscale Class,Urban,Mercure,201909.0,441234799988.0,52.133879,-0.465681,"(52.133879, -0.465681)","[54063, 25.532781631651574]",54063,25.532781631651574
94,237249,Mitchell Hall,College Rd,Wharley End,Bedford,EOE,United Kingdom,MK43 0AL,114,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441234754885.0,52.075889,-0.625453,"(52.075889, -0.625453)","[54180, 20.032916770597605]",54180,20.032916770597605
95,152813,Cranfield Management Development,College Rd,Wharley End,Bedford,EOE,United Kingdom,MK43 0HG,186,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441234754885.0,52.076021,-0.623625,"(52.076021, -0.623625)","[54180, 20.077943456083748]",54180,20.077943456083748
96,137337,Travelodge Bedford Marston Moretaine,Beancroft Rd,,Bedford,EOE,United Kingdom,MK43 0PZ,54,Bedfordshire and Hertfordshire,Bedfordshire Regional,198901.0,Independent,Economy Class,Suburban,"Travelodge, UK",202012.0,448719846011.0,52.065108,-0.554736,"(52.065108, -0.554736)","[54180, 21.021240814559018]",54180,21.021240814559018
97,241251,Old Mill,1 Clifton Rd,,Bedford,EOE,United Kingdom,MK43 8AN,5,Bedfordshire and Hertfordshire,Bedfordshire Regional,201501.0,Independent,Upscale Class,Small Metro/Town,Independent,201501.0,441234881273.0,52.153759,-0.650623,"(52.153759, -0.650623)","[54180, 24.510532138017723]",54180,24.510532138017723
98,236848,Cornfields Restaurant & Hotel,Wilden Rd,,Bedford,EOE,United Kingdom,MK44 2NJ,5,Bedfordshire and Hertfordshire,Bedfordshire Regional,199501.0,Independent,Upscale Class,Small Metro/Town,Independent,199501.0,441234378990.0,52.204013,-0.390926,"(52.204013, -0.390926)","[54063, 29.129259292854755]",54063,29.129259292854755
99,237024,The Willows Training Centre,131 Great North Rd,,Bedford,EOE,United Kingdom,MK44 3AH,183,Bedfordshire and Hertfordshire,Bedfordshire Regional,198301.0,Independent,Upscale Class,Small Metro/Town,Independent,198301.0,443337007667.0,52.201147,-0.291872,"(52.201147, -0.291872)","[54063, 28.229354100237277]",54063,28.229354100237277
100,137343,Travelodge Bedford Wyboston Hotel,A1 North,Near Cawston Black Cat Roundabout,Bedford,EOE,United Kingdom,MK44 3BE,40,Bedfordshire and Hertfordshire,Bedfordshire Regional,200001.0,"Travelodge, UK",Economy Class,Urban,"Travelodge, UK",202012.0,448719846010.0,52.185545,-0.305413,"(52.185545, -0.305413)","[54063, 27.219628508530025]",54063,27.219628508530025
101,217434,Center Parcs Woburn Forest Hotel,Fordfield Rd,Warren Wood,Bedford,EOE,United Kingdom,MK45 2HZ,75,Bedfordshire and Hertfordshire,Bedfordshire Regional,201408.0,Independent,Upscale Class,Suburban,Independent,201408.0,443448267723.0,52.026405,-0.533625,"(52.026405, -0.533625)","[54180, 19.548383619175553]",54180,19.548383619175553
102,236800,Prince of Wales Hotel,24 Bedford St,,Bedford,EOE,United Kingdom,MK45 2NB,5,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441525840504.0,52.033054,-0.494467,"(52.033054, -0.494467)","[54063, 20.0053863691646]",54063,20.0053863691646
103,236812,Knife & Cleaver,The Grove,,Bedford,EOE,United Kingdom,MK45 3LA,9,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441234740387.0,52.061012,-0.478536,"(52.061012, -0.478536)","[54063, 21.27540440508517]",54063,21.27540440508517
104,237081,Nags Head Hotel,2 Berkley St,Eynesbury,Eynesbury,EOE,United Kingdom,PE19 2NA,8,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441480476812.0,52.223796,-0.267635,"(52.223796, -0.267635)","[54063, 29.712103093661042]",54063,29.712103093661042
105,237037,The Eltisley,2 The Green,,St Neots,EOE,United Kingdom,PE19 6TG,6,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441480880308.0,52.221977,-0.138978,"(52.221977, -0.138978)","[54063, 29.784745202728345]",54063,29.784745202728345
106,176846,Abbotsley Golf Hotel,Potton Rd,Abbotsley,St Neots,EOE,United Kingdom,PE19 6XN,42,Bedfordshire and Hertfordshire,Bedfordshire Regional,199001.0,Independent,Upscale Class,Suburban,Independent,199001.0,441480474000.0,52.194588,-0.234023,"(52.194588, -0.234023)","[54063, 27.648398713047047]",54063,27.648398713047047
107,142478,Premier Inn St Neots A1 Wyboston,Great North Rd,,St Neots,EOE,United Kingdom,PE19 8EN,67,Bedfordshire and Hertfordshire,Bedfordshire Regional,199901.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715279024.0,52.207023,-0.292917,"(52.207023, -0.292917)","[54063, 28.637744029462233]",54063,28.637744029462233
108,142476,Premier Inn St Neots Colmworth Park,2 Malborough Rd,,St Neots,EOE,United Kingdom,PE19 8YP,71,Bedfordshire and Hertfordshire,Bedfordshire Regional,200201.0,Premier Inn,Economy Class,Suburban,Premier Inn,202006.0,448715279026.0,52.208457,-0.288665,"(52.208457, -0.288665)","[54063, 28.71971129404081]",54063,28.71971129404081
109,237223,White Hart Hotel,North Bridge St,,Shefford,EOE,United Kingdom,SG17 5DH,4,Bedfordshire and Hertfordshire,Bedfordshire Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441462811144.0,52.038787,-0.33385,"(52.038787, -0.33385)","[54063, 17.467988184492274]",54063,17.467988184492274
110,175599,Carriage House Hotel,16 Hitchin Rd,,Shefford,EOE,United Kingdom,SG17 5JF,21,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Suburban,Independent,,441462850853.0,52.024983,-0.316286,"(52.024983, -0.316286)","[54063, 16.361022874027928]",54063,16.361022874027928
111,237222,Black Horse,A600,,Shefford,EOE,United Kingdom,SG17 5QL,2,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441462811398.0,52.059075,-0.346736,"(52.059075, -0.346736)","[54063, 18.964336357792366]",54063,18.964336357792366
112,236818,Wetherspoon Crown Hotel,23 High St,,Biggleswade,EOE,United Kingdom,SG18 0JE,9,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Greene King,Economy Class,Small Metro/Town,Wetherspoon,201706.0,441767310510.0,52.086972,-0.264987,"(52.086972, -0.264987)","[54063, 20.270839236071925]",54063,20.270839236071925
113,125935,Stratton House Hotel,101 London Rd,,Biggleswade,EOE,United Kingdom,SG18 8EE,31,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Suburban,Independent,200111.0,441767312442.0,52.087226,-0.259693,"(52.087226, -0.259693)","[54063, 20.27234677883606]",54063,20.27234677883606
114,237148,Green Man,Stanford Rd,,Biggleswade,EOE,United Kingdom,SG18 9JD,18,Bedfordshire and Hertfordshire,Bedfordshire Regional,200301.0,Independent,Upscale Class,Small Metro/Town,Independent,200301.0,441462812293.0,52.056503,-0.310527,"(52.056503, -0.310527)","[54063, 18.439745013254544]",54063,18.439745013254544
115,237221,Kings Arms,27 London Rd,,Sandy,EOE,United Kingdom,SG19 1HA,4,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441767449057.0,52.130559,-0.299251,"(52.130559, -0.299251)","[54063, 23.417300994704366]",54063,23.417300994704366
116,236993,The Vanilla Alternative,Great North Rd,,Sandy,EOE,United Kingdom,SG19 2AS,10,Bedfordshire and Hertfordshire,Bedfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441767641688.0,52.171711,-0.301526,"(52.171711, -0.301526)","[54063, 26.250891051484878]",54063,26.250891051484878
117,237088,The Coach House,12 Market Sq,,Sandy,EOE,United Kingdom,SG19 2NP,11,Bedfordshire and Hertfordshire,Bedfordshire Regional,178001.0,Independent,Upscale Class,Small Metro/Town,Independent,178001.0,441767260221.0,52.127931,-0.213908,"(52.127931, -0.213908)","[54063, 23.0500545658954]",54063,23.0500545658954
118,123165,Clarion Collection Hotel St Albans City Centre,27 Holywell Hl,Ryder House,St Albans,EOE,United Kingdom,AL1 1HG,60,Bedfordshire and Hertfordshire,Hertfordshire Regional,199811.0,Comfort,Upper Midscale Class,Suburban,Clarion,202007.0,441727848849.0,51.749673,-0.340323,"(51.749673, -0.340323)","[54063, 5.692800645623862]",54063,5.692800645623862
119,114088,Sopwell House Hotel,Cottonmill Ln,,St Albans,EOE,United Kingdom,AL1 2HQ,128,Bedfordshire and Hertfordshire,Hertfordshire Regional,196901.0,Independent,Luxury Class,Suburban,Independent,202102.0,441727864477.0,51.734672,-0.327534,"(51.734672, -0.327534)","[54063, 5.914258692397507]",54063,5.914258692397507
120,217850,Premier Inn St Albans City Centre,71 St Peter's St,,St Albans,EOE,United Kingdom,AL1 3ED,123,Bedfordshire and Hertfordshire,Hertfordshire Regional,201409.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715279464.0,51.754454,-0.337196,"(51.754454, -0.337196)","[54063, 5.4046375564876366]",54063,5.4046375564876366
121,237159,St Peter's Mews,101B St Peter's St,,St Albans,EOE,United Kingdom,AL1 3EN,7,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441727765756.0,51.75526,-0.336067,"(51.75526, -0.336067)","[54063, 5.334686567253635]",54063,5.334686567253635
122,176051,Ardmore House Hotel,54 Lemsford Rd,,St Albans,EOE,United Kingdom,AL1 3PR,40,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upscale Class,Suburban,Independent,,441727859313.0,51.756839,-0.325608,"(51.756839, -0.325608)","[54063, 4.895810776518229]",54063,4.895810776518229
123,123829,Premier Inn Hatfield,Lemsford Way,,Hatfield,EOE,United Kingdom,AL10 0DA,40,Bedfordshire and Hertfordshire,Hertfordshire Regional,199701.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715278498.0,51.768498,-0.233395,"(51.768498, -0.233395)","[54063, 1.8061393155698298]",54063,1.8061393155698298
124,123168,Mercure Hatfield Oak Hotel,Woodpecker Close,,Hatfield,EOE,United Kingdom,AL10 9ET,85,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upper Midscale Class,Suburban,Mercure,201102.0,441707275701.0,51.745743,-0.240352,"(51.745743, -0.240352)","[54063, 3.40411191070574]",54063,3.40411191070574
125,136041,Beales Hotel Hatfield,Comet Way,,Hatfield,EOE,United Kingdom,AL10 9NG,53,Bedfordshire and Hertfordshire,Hertfordshire Regional,196001.0,Independent,Upper Upscale Class,Suburban,Independent,196001.0,441707288500.0,51.762277,-0.241386,"(51.762277, -0.241386)","[54063, 2.2906263426772853]",54063,2.2906263426772853
126,113455,The Comet Hotel,St Albans Rd W,,Hatfield,EOE,United Kingdom,AL10 9RH,65,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Jarvis,Upscale Class,Urban,Independent,201909.0,441707932700.0,51.76021,-0.24419,"(51.76021, -0.24419)","[54063, 2.4593456904421096]",54063,2.4593456904421096
127,143128,Travelodge Hatfield Central Hotel,Goldsmith Way,Comet Way,Hatfield,EOE,United Kingdom,AL10 9RQ,120,Bedfordshire and Hertfordshire,Hertfordshire Regional,200612.0,"Travelodge, UK",Economy Class,Suburban,"Travelodge, UK",202007.0,448719846316.0,51.763798,-0.239486,"(51.763798, -0.239486)","[54063, 2.169823118540526]",54063,2.169823118540526
128,236983,White Hart Hotel,23 Holywell Hl,,St Albans,EOE,United Kingdom,AL11EZ,15,Bedfordshire and Hertfordshire,Hertfordshire Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441727853624.0,51.749783,-0.340252,"(51.749783, -0.340252)","[54063, 5.6861174214534795]",54063,5.6861174214534795
129,226636,Holiday Inn Express St Albans M25 JCT22,Barnet Rd,Colney Field Retail Park,St Albans,EOE,United Kingdom,AL2 1AB,96,Bedfordshire and Hertfordshire,Hertfordshire Regional,201607.0,Holiday Inn Express,Upper Midscale Class,Suburban,Holiday Inn Express,202007.0,441727615000.0,51.716817,-0.279871,"(51.716817, -0.279871)","[54063, 5.796621281181744]",54063,5.796621281181744
130,117648,Mercure St Albans The Noke Hotel,Watford Rd,,St Albans,EOE,United Kingdom,AL2 3DS,110,Bedfordshire and Hertfordshire,Hertfordshire Regional,179006.0,Independent,Upper Midscale Class,Suburban,Mercure,202005.0,448713769034.0,51.721008,-0.36495,"(51.721008, -0.36495)","[54063, 7.732032584113316]",54063,7.732032584113316
131,123993,Premier Inn St Albans Bricket Wood,Waling St,,St Albans,EOE,United Kingdom,AL2 3PN,56,Bedfordshire and Hertfordshire,Hertfordshire Regional,199901.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715279016.0,51.70867,-0.335783,"(51.70867, -0.335783)","[54063, 7.495007031469989]",54063,7.495007031469989
132,237227,Lower Red Lion,36 Fishpool St,,St Albans,EOE,United Kingdom,AL3 4RX,7,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441727855669.0,51.751662,-0.346499,"(51.751662, -0.346499)","[54063, 5.845347401061354]",54063,5.845347401061354
133,127647,St Michael's Manor,132 Fishpool St,,Saint Albans,EOE,United Kingdom,AL3 4RZ,30,Bedfordshire and Hertfordshire,Hertfordshire Regional,196501.0,Independent,Luxury Class,Suburban,Independent,196501.0,441727864444.0,51.75335,-0.349608,"(51.75335, -0.349608)","[54063, 5.903288729080154]",54063,5.903288729080154
134,113456,Aubrey Park Hotel,Hempstead Rd,Redbourn,Redbourn,EOE,United Kingdom,AL3 7AF,137,Bedfordshire and Hertfordshire,Hertfordshire Regional,175301.0,Jarvis,Upper Midscale Class,Suburban,Independent,202005.0,441582792105.0,51.787471,-0.414087,"(51.787471, -0.414087)","[54063, 7.943210293691308]",54063,7.943210293691308
135,127988,Premier Inn Luton South M1 Jct 9,1 Watery Ln,,Flamstead,EOE,United Kingdom,AL3 8EX,77,Bedfordshire and Hertfordshire,Hertfordshire Regional,199706.0,Holiday Inn Express,Economy Class,Interstate,Premier Inn,202007.0,448715278334.0,51.821605,-0.42305,"(51.821605, -0.42305)","[54063, 8.517400970567191]",54063,8.517400970567191
136,112823,Holiday Inn Luton South M1 Junction 9,London Rd,,St Albans,EOE,United Kingdom,AL3 8HH,140,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Moat House,Upper Midscale Class,Airport,Holiday Inn,202009.0,448719429281.0,51.829088,-0.444535,"(51.829088, -0.444535)","[54063, 9.530668639992124]",54063,9.530668639992124
137,237237,Cross Keys,Ballslough Hill,,St Albans,EOE,United Kingdom,AL4 8LA,3,Bedfordshire and Hertfordshire,Hertfordshire Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441582832165.0,51.834496,-0.296938,"(51.834496, -0.296938)","[54063, 4.022134387566864]",54063,4.022134387566864
138,237141,The Silver Cup,5 St Albans Rd,,Harpenden,EOE,United Kingdom,AL5 2JF,6,Bedfordshire and Hertfordshire,Hertfordshire Regional,183801.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,183801.0,441582713095.0,51.811746,-0.354181,"(51.811746, -0.354181)","[54063, 5.497929494128863]",54063,5.497929494128863
139,237032,Old Cock Inn,58 High St,,Harpenden,EOE,United Kingdom,AL5 2SP,6,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Charles Wells,Economy Class,Small Metro/Town,Charles Wells,,441582712649.0,51.816986,-0.357402,"(51.816986, -0.357402)","[54063, 5.719750176005609]",54063,5.719750176005609
140,158742,Tewin Bury Farm Hotel,Hertford Rd,,Welwyn,EOE,United Kingdom,AL6 0JB,42,Bedfordshire and Hertfordshire,Hertfordshire Regional,198101.0,Independent,Upscale Class,Suburban,Independent,198101.0,441438717793.0,51.811066,-0.165101,"(51.811066, -0.165101)","[54063, 2.9447884709671355]",54063,2.9447884709671355
141,174934,The White Hart Hotel,2 Prospect Pl,,Welwyn,EOE,United Kingdom,AL6 9EN,13,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upper Upscale Class,Suburban,Independent,,441438715353.0,51.829541,-0.215186,"(51.829541, -0.215186)","[54063, 2.4901682557017413]",54063,2.4901682557017413
142,237030,Wellington Hotel,High St,,Welwyn,EOE,United Kingdom,AL6 9LZ,6,Bedfordshire and Hertfordshire,Hertfordshire Regional,175301.0,Independent,Luxury Class,Small Metro/Town,Independent,175301.0,441438714036.0,51.831191,-0.215359,"(51.831191, -0.215359)","[54063, 2.5996440098447153]",54063,2.5996440098447153
143,237013,Fairway Tavern,Old Herns Ln,,Welwyn Garden City,EOE,United Kingdom,AL7 2ED,7,Bedfordshire and Hertfordshire,Hertfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441707339349.0,51.808346,-0.173615,"(51.808346, -0.173615)","[54063, 2.5367879898248105]",54063,2.5367879898248105
