,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
994,242913,Royal Inn,66 Eastcliffe Rd,,Par,SWE,United Kingdom,PL24 2AJ,15,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,200401.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,200401.0,441726815601.0,50.356809,-4.703875,"(50.356809, -4.703875)","[2422, 0.6597170506789726]",2422,0.6597170506789726
998,176088,Pier House Hotel,Charlestown Rd,Charlestown,St Austell,SWE,United Kingdom,PL25 3NJ,27,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,192001.0,Independent,Upper Midscale Class,Suburban,Independent,192001.0,44172667955.0,50.33184,-4.757552,"(50.33184, -4.757552)","[3108, 0.34953300023343375]",3108,0.3495330002334337
999,242726,Rashleigh Arms,Charlestown Rd,Charlestown,St Austell,SWE,United Kingdom,PL25 3NJ,18,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,185101.0,St Austell Brewery,Economy Class,Small Metro/Town,St Austell Brewery,185101.0,44172673635.0,50.333238,-4.758487,"(50.333238, -4.758487)","[3108, 0.42617759255710785]",3108,0.4261775925571078
1002,153446,Porth Avallen Hotel,Sea Rd,Carlyon Bay,St Austell,SWE,United Kingdom,PL25 3SG,28,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,196001.0,Independent,Upper Midscale Class,Urban,Independent,196001.0,441726812802.0,50.333176,-4.747792,"(50.333176, -4.747792)","[3108, 0.22391520810054452]",3108,0.2239152081005445
1003,176085,White Hart Hotel,1 Church St,,St Austell,SWE,United Kingdom,PL25 4AW,17,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Suburban,Independent,,44172672100.0,50.338224,-4.79162,"(50.338224, -4.79162)","[3092, 1.5363532639075972]",3092,1.5363532639075972
1004,187760,Premier Inn St Austell,Treverbyn Rd,Carclaze,St Austell,SWE,United Kingdom,PL25 4EL,108,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,200701.0,Premier Inn,Economy Class,Small Metro/Town,Premier Inn,202007.0,448715279018.0,50.357682,-4.780733,"(50.357682, -4.780733)","[3108, 2.3287415676142853]",3108,2.3287415676142853
1005,242725,Duke of Cornwall,98 Victoria Rd,,St Austell,SWE,United Kingdom,PL25 4QD,7,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,44172672031.0,50.33837,-4.773072,"(50.33837, -4.773072)","[3092, 1.1217297682800509]",3092,1.1217297682800509
1006,242972,Waterwheel Inn,Bodmin Rd,Trehowel,St Austell,SWE,United Kingdom,PL25 5AE,8,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,44172667435.0,50.347581,-4.79549,"(50.347581, -4.79549)","[3092, 2.138610204470845]",3092,2.138610204470845
1007,139347,Travelodge St Austell,Pentewan Rd,,St Austell,SWE,United Kingdom,PL25 5BU,67,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,200501.0,"Travelodge, UK",Economy Class,Suburban,"Travelodge, UK",202007.0,448719846160.0,50.333691,-4.792333,"(50.333691, -4.792333)","[3092, 1.361635135604112]",3092,1.361635135604112
1008,242971,Queens Head Inn,2 North St,,St Austell,SWE,United Kingdom,PL25 5QD,12,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441726822407.0,50.338605,-4.79268,"(50.338605, -4.79268)","[3092, 1.588214203734157]",3092,1.588214203734157
1009,243378,White Pyramid Country Inn,15 Pyramid Close,,Trewoon,SWE,United Kingdom,PL25 5TP,4,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,44172668047.0,50.342928,-4.827416,"(50.342928, -4.827416)","[3092, 3.019788297325589]",3092,3.019788297325589
1017,168333,The Cornwall Hotel Spa & Estate,Pentewan Rd,Tregorrick,St Austell,SWE,United Kingdom,PL26 7AB,65,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,201003.0,Independent,Upscale Class,Small Metro/Town,Independent,201003.0,441726807528.0,50.327807,-4.796622,"(50.327807, -4.796622)","[3092, 1.364243127987949]",3092,1.364243127987949
1018,158205,Travelodge Bodmin Roche,Victoria Rd,Victoria,St Austell,SWE,United Kingdom,PL26 8GQ,42,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Economy Class,Suburban,"Travelodge, UK",202103.0,448719846294.0,50.420458,-4.832639,"(50.420458, -4.832639)","[3108, 7.2176468260289335]",3108,7.217646826028933
1048,157377,Lanhydrock Hotel & Golf Club,0 Lostwithiel Rd,,Bodmin,SWE,United Kingdom,PL30 5AQ,45,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,200601.0,Independent,Upscale Class,Small Metro/Town,Independent,200601.0,441208262570.0,50.449554,-4.714571,"(50.449554, -4.714571)","[2422, 7.078059605177098]",2422,7.078059605177098
1049,242556,Crown Inn,Lanlivery,,Bodmin,SWE,United Kingdom,PL30 5BT,8,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441208872707.0,50.399709,-4.703853,"(50.399709, -4.703853)","[2422, 3.609633656000244]",2422,3.609633656000244
1050,142092,Premier Inn Bodmin,Launceton Rd,,Bodmin,SWE,United Kingdom,PL31 2AR,44,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,200401.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715278112.0,50.474487,-4.705196,"(50.474487, -4.705196)","[2422, 8.775987512972174]",2422,8.775987512972174
1051,154834,Westberry Hotel,27 Rhind St,,Bodmin,SWE,United Kingdom,PL31 2EL,21,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,44120872772.0,50.472334,-4.718781,"(50.472334, -4.718781)","[2422, 8.662413624859305]",2422,8.662413624859305
1052,242299,White Hart Inn,Pool St,,Bodmin,SWE,United Kingdom,PL31 2HA,10,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441208368786.0,50.472494,-4.719144,"(50.472494, -4.719144)","[2422, 8.674923067313697]",2422,8.674923067313697
1069,242992,Boringdon Arms,Boringdon Ter,,Plymouth,SWE,United Kingdom,PL9 9TQ,6,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441752402053.0,50.358235,-4.11756,"(50.358235, -4.11756)","[3244, 0.3948243393667017]",3244,0.3948243393667017
1070,276736,The Shirley,Braddons Hill Road East,,Torquay,SWE,United Kingdom,TQ1 1HF,12,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441803293016.0,50.463506,-3.51834,"(50.463506, -3.51834)","[2550, 0.47153167975772164]",2550,0.4715316797577216
1071,242797,Gresham Court Hotel,519 Babbacombe Rd,Babbacombe,Torquay,SWE,United Kingdom,TQ1 1HG,30,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441803293007.0,50.462988,-3.517659,"(50.462988, -3.517659)","[2550, 0.4571179441676451]",2550,0.4571179441676451
1072,158788,The Somerville Hotel,515 Babbacombe Rd,,Torquay,SWE,United Kingdom,TQ1 1HJ,11,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Upscale Class,Urban,Independent,,441803294755.0,50.463368,-3.517136,"(50.463368, -3.517136)","[2550, 0.4918264661458852]",2550,0.4918264661458852
1074,158002,Tusker Lodge,533 Babbacombe Rd,,Torquay,SWE,United Kingdom,TQ1 1HQ,11,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Suburban,Independent,,441803292668.0,50.462295,-3.518867,"(50.462295, -3.518867)","[2550, 0.38779940873610286]",2550,0.3877994087361028
1075,174863,Hotel Peppers,551 Babbacombe Rd,,Torquay,SWE,United Kingdom,TQ1 1HQ,10,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Urban,Independent,,441803293856.0,50.461842,-3.52011,"(50.461842, -3.52011)","[2550, 0.33334535916059954]",2550,0.3333453591605995
1076,243012,Yardley Manor Hotel,531 Babbacombe Rd,,Torquay,SWE,United Kingdom,TQ1 1HQ,17,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441803293792.0,50.462422,-3.519231,"(50.462422, -3.519231)","[2550, 0.38704403541476995]",2550,0.3870440354147699
1077,174895,Cary Court,Hunsdon Rd,,Torquay,SWE,United Kingdom,TQ1 1QB,10,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Urban,Independent,,441803209205.0,50.464728,-3.51986,"(50.464728, -3.51986)","[2550, 0.5219383694572557]",2550,0.5219383694572557
1078,127824,Regina Hotel,Victoria Parade,,Torquay,SWE,United Kingdom,TQ1 2BE,68,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Resort,Independent,,441803292904.0,50.458964,-3.524587,"(50.458964, -3.524587)","[2550, 0.10643267183425272]",2550,0.1064326718342527
1079,160411,The Haytor Hotel,42 Meadfoot Ln,,Torquay,SWE,United Kingdom,TQ1 2BP,15,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Urban,Independent,,441803294708.0,50.460103,-3.519096,"(50.460103, -3.519096)","[2550, 0.26477009676517715]",2550,0.2647700967651771
1080,242795,Devonshire Hotel,Park Hill Rd,,Torquay,SWE,United Kingdom,TQ1 2DY,75,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Daish's Holidays,Midscale Class,Small Metro/Town,Daish's Holidays,,441803291123.0,50.457685,-3.517167,"(50.457685, -3.517167)","[2550, 0.28297522802643715]",2550,0.2829752280264371
1081,277885,Delamere Court,St Marks Rd,,Torquay,SWE,United Kingdom,TQ1 2EH,12,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,447740907110.0,50.458156,-3.514214,"(50.458156, -3.514214)","[2550, 0.4148021982394177]",2550,0.4148021982394177
1082,242800,Lincombe Hall Hotel,Meadfoot Rd,,Torquay,SWE,United Kingdom,TQ1 2JX,44,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,192201.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,192201.0,441803213361.0,50.460223,-3.516649,"(50.460223, -3.516649)","[2550, 0.356785496375322]",2550,0.356785496375322
1083,242796,Frognel Hall,Higher Woodfield Rd,,Torquay,SWE,United Kingdom,TQ1 2LD,16,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,194001.0,Independent,Upscale Class,Small Metro/Town,Independent,194001.0,441803298339.0,50.460904,-3.51526,"(50.460904, -3.51526)","[2550, 0.433491754207802]",2550,0.433491754207802
1086,174856,Palm Grove Hotel,Meadfoot Sea Rd,,Torquay,SWE,United Kingdom,TQ1 2LQ,25,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Urban,Independent,,441803211411.0,50.458379,-3.515181,"(50.458379, -3.515181)","[2550, 0.374518100137687]",2550,0.374518100137687
1147,187765,Premier Inn Torquay,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HF,144,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,186501.0,Premier Inn,Economy Class,Suburban,Premier Inn,202012.0,448715279102.0,50.463504,-3.535683,"(50.463504, -3.535683)","[2550, 0.6718840416608021]",2550,0.6718840416608021
1148,231393,Belgrave Sands Hotel & Spa,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HF,50,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,201611.0,441803226366.0,50.464207,-3.535943,"(50.464207, -3.535943)","[2550, 0.7113268376605841]",2550,0.7113268376605841
1149,160390,The Abbey Sands Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HG,47,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,190101.0,Independent,Upper Midscale Class,Suburban,Independent,190101.0,441803294373.0,50.464633,-3.537076,"(50.464633, -3.537076)","[2550, 0.7684473129536723]",2550,0.7684473129536723
1150,174854,Rainbow International Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HJ,143,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Urban,Independent,,441803213232.0,50.466095,-3.537535,"(50.466095, -3.537535)","[2550, 0.8507744582685298]",2550,0.8507744582685298
1151,174896,TLH Carlton Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HL,68,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Urban,Independent,,441803400300.0,50.465972,-3.538657,"(50.465972, -3.538657)","[2550, 0.8813730550226655]",2550,0.8813730550226655
1152,242806,TLH Victoria Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HL,99,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441803400500.0,50.46599,-3.538336,"(50.46599, -3.538336)","[2550, 0.8716406911856072]",2550,0.8716406911856072
1153,242791,Metropole Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HN,95,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,192401.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,192401.0,441803293682.0,50.466767,-3.538328,"(50.466767, -3.538328)","[2550, 0.9081484003566398]",2550,0.9081484003566398
1154,242950,Sherwood Palm Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HP,68,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441803294534.0,50.46497,-3.536416,"(50.46497, -3.536416)","[2550, 0.7617293036995152]",2550,0.7617293036995152
1155,157139,Marquis Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HQ,44,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,192006.0,Independent,Upper Midscale Class,Suburban,Independent,192006.0,441803213055.0,50.465458,-3.537903,"(50.465458, -3.537903)","[2550, 0.8330349152736116]",2550,0.8330349152736116
1156,242798,Inglewood Palm Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HR,54,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441803297307.0,50.465094,-3.53735,"(50.465094, -3.53735)","[2550, 0.7981867488711207]",2550,0.7981867488711207
1157,174843,Trelawney Hotel,48 Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HS,12,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Urban,Independent,,441803296049.0,50.46707,-3.539165,"(50.46707, -3.539165)","[2550, 0.9491474567180214]",2550,0.9491474567180214
1158,242794,TLH Derwent Hotel,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HT,174,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441803400500.0,50.466532,-3.538723,"(50.466532, -3.538723)","[2550, 0.9094806109570677]",2550,0.9094806109570676
1159,242951,Southbank Torquay,Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HU,14,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441803296701.0,50.466969,-3.538547,"(50.466969, -3.538547)","[2550, 0.9248055952794287]",2550,0.9248055952794288
1160,157240,The Norwood,60 Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HY,10,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Economy Class,Suburban,Independent,,441803294236.0,50.467481,-3.539566,"(50.467481, -3.539566)","[2550, 0.9815704501675919]",2550,0.981570450167592
1161,174904,The Belmont,66 Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HY,10,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Suburban,Independent,,441803295028.0,50.467547,-3.539543,"(50.467547, -3.539543)","[2550, 0.984039507157014]",2550,0.984039507157014
1162,242949,Oscars Lodge,56 Belgrave Rd,,Torquay,SWE,United Kingdom,TQ2 5HY,15,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441803201538.0,50.467356,-3.539534,"(50.467356, -3.539534)","[2550, 0.9745447585663974]",2550,0.9745447585663974
1172,174861,Lindum Lodge,105 Abbey Rd,,Torquay,SWE,United Kingdom,TQ2 5NP,15,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Upscale Class,Urban,Independent,,441803292795.0,50.466868,-3.532741,"(50.466868, -3.532741)","[2550, 0.7586611109551559]",2550,0.7586611109551559
1173,176571,Hotel Cimon,82 Abbey Rd,,Torquay,SWE,United Kingdom,TQ2 5NP,17,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Urban,Independent,,441803294454.0,50.466618,-3.533362,"(50.466618, -3.533362)","[2550, 0.7591859031078264]",2550,0.7591859031078264
1174,224671,Ashley Court Hotel,107 Abbey Rd,,Torquay,SWE,United Kingdom,TQ2 5NP,83,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Economy Class,Small Metro/Town,Independent,,441803292417.0,50.467057,-3.533239,"(50.467057, -3.533239)","[2550, 0.7814343016507699]",2550,0.7814343016507699
1175,242908,Brampton Court Hotel,St Lukes Rd,,Torquay,SWE,United Kingdom,TQ2 5NZ,20,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441803294237.0,50.464022,-3.531006,"(50.464022, -3.531006)","[2550, 0.5528844527475332]",2550,0.5528844527475332
1176,225818,Heritage Hotel,Shedden Hl,,Torquay,SWE,United Kingdom,TQ2 5TY,22,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Small Metro/Town,Independent,,441803299332.0,50.464164,-3.533726,"(50.464164, -3.533726)","[2550, 0.6378471387522219]",2550,0.6378471387522219
1177,174879,Crofton House Hotel,17 Croft Rd,,Torquay,SWE,United Kingdom,TQ2 5TZ,14,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Urban,Independent,,441803213121.0,50.467003,-3.536295,"(50.467003, -3.536295)","[2550, 0.8589840233137787]",2550,0.8589840233137787
1178,158152,Howden Court Hotel,Croft Rd,,Torquay,SWE,United Kingdom,TQ2 5UD,30,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Economy Class,Suburban,Independent,,441803294844.0,50.466076,-3.535209,"(50.466076, -3.535209)","[2550, 0.7792810360443231]",2550,0.7792810360443231
1179,159769,Allerdale Hotel,Croft Rd,,Torquay,SWE,United Kingdom,TQ2 5UD,20,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Midscale Class,Suburban,Independent,,441803292667.0,50.466375,-3.535453,"(50.466375, -3.535453)","[2550, 0.8019364189334736]",2550,0.8019364189334736
1180,174850,The Torcroft Boutique B & B,28 Croft Rd,,Torquay,SWE,United Kingdom,TQ2 5UE,15,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Urban,Independent,,441803298292.0,50.466101,-3.533702,"(50.466101, -3.533702)","[2550, 0.7389109012750754]",2550,0.7389109012750754
1181,174852,Riviera Lodge Hotel,26 Croft Rd,,Torquay,SWE,United Kingdom,TQ2 5UE,19,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upper Midscale Class,Urban,Independent,,441803209309.0,50.466354,-3.533936,"(50.466354, -3.533936)","[2550, 0.7590702854372372]",2550,0.7590702854372372
1182,160128,Seascape Hotel,8 Tor Church Rd,,Torquay,SWE,United Kingdom,TQ2 5UT,57,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Economy Class,Suburban,Independent,,441803292617.0,50.467766,-3.536384,"(50.467766, -3.536384)","[2550, 0.9021234271796855]",2550,0.9021234271796856
1183,242947,Majestic Templestowe Hotel,South Shore Rd,,Torquay,SWE,United Kingdom,TQ2 5UU,87,Channel Islands/Cornwall/Devon,Cornwall & Devon Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441626770246.0,50.467734,-3.535886,"(50.467734, -3.535886)","[2550, 0.8868768312601301]",2550,0.8868768312601301
